date,open,high,low,close,volume,market cap,market cap (2),book to market_for security,number of shares
2010-03-26,10.34,10.6475,10.28,10.3325,1465200.0,,2036530.0,1.34,35762
2010-03-29,10.34,10.48,10.255,10.285,1010400.0,,2036530.0,1.33,35762
2010-03-30,10.3,10.4025,10.1875,10.28,1028400.0,,2036530.0,1.33,35762
2010-03-31,10.22,10.5,10.2075,10.3075,2074400.0,,2036530.0,1.33,35762
2010-04-01,10.3975,10.47,10.1775,10.2225,1848400.0,,2036530.0,1.32,35762
2010-04-02,,,,,,,2036530.0,1.32,35762
2010-04-05,10.245,10.28,10.1025,10.275,1346400.0,,2036530.0,1.33,35762
2010-04-06,10.1875,10.385,10.1875,10.245,1208800.0,,2036530.0,1.33,35762
2010-04-07,10.245,10.245,9.97,10.01,1949600.0,,2036530.0,1.3,35762
2010-04-08,10.0,10.685,10.0,10.445,3802400.0,,2036530.0,1.35,35762
2010-04-09,10.5275,10.55,10.2925,10.54,1144000.0,,2036530.0,1.36,35762
2010-04-12,10.6,10.9275,10.585,10.855,2223200.0,,2036530.0,1.4,35762
2010-04-13,10.815,10.99,10.715,10.8975,2920400.0,,2036530.0,1.41,35762
2010-04-14,10.96,11.095,10.9125,11.0425,2156000.0,,2036530.0,1.43,35762
2010-04-15,11.08,11.36,11.04,11.265,2248000.0,,2036530.0,1.46,35762
2010-04-16,11.275,11.32,10.59,10.7725,3186800.0,,2036530.0,1.39,35762
2010-04-19,10.425,10.7825,10.3575,10.47,1974800.0,,2036530.0,1.35,35762
2010-04-20,10.535,10.62,10.2625,10.51,1592400.0,,2036530.0,1.36,35762
2010-04-21,10.5,10.6425,10.03,10.2775,2922800.0,,2036530.0,1.33,35762
2010-04-22,10.2,10.6425,10.0975,10.5025,2683200.0,,2036530.0,1.36,35762
2010-04-23,10.685,11.06,10.6375,10.9475,2796400.0,,2036530.0,1.42,35762
2010-04-26,11.05,11.25,10.9475,11.22,2401200.0,,2036530.0,1.45,35762
2010-04-27,11.11,11.43,10.4675,10.5225,2934000.0,,2036530.0,1.36,35762
2010-04-28,10.61,10.6825,10.3575,10.56,3124400.0,,2036530.0,1.37,35762
2010-04-29,10.66,10.735,10.445,10.505,1862400.0,,2036530.0,1.36,35762
2010-04-30,10.55,10.685,10.35,10.3525,2348000.0,,2036530.0,1.34,35767
2010-05-03,10.825,11.5175,10.765,11.3,5806400.0,,2036530.0,1.46,35767
2010-05-04,11.24,11.24,10.4725,10.63,3158400.0,,2036530.0,1.38,35767
2010-05-05,10.475,10.79,10.2525,10.5925,3173200.0,,2036530.0,1.37,35767
2010-05-06,10.5275,10.6525,9.2575,9.9075,4126800.0,,2036530.0,1.28,35767
2010-05-07,9.95,10.55,9.8075,10.2575,5511600.0,,2036530.0,1.33,35767
2010-05-10,10.7475,10.8875,10.56,10.8625,2487200.0,,2036530.0,1.41,35767
2010-05-11,10.685,11.1325,10.5925,11.0775,2014400.0,,2036530.0,1.43,35767
2010-05-12,11.095,11.525,11.095,11.5125,2092000.0,,2036530.0,1.49,35767
2010-05-13,11.4725,11.725,11.33,11.405,1554400.0,,2036530.0,1.48,35767
2010-05-14,11.3275,11.3825,11.065,11.205,1351600.0,,2036530.0,1.45,35767
2010-05-17,11.24,11.525,10.975,11.3625,1877200.0,,2036530.0,1.47,35767
2010-05-18,11.5425,11.6475,11.3325,11.3775,3063600.0,,2036530.0,1.47,35767
2010-05-19,11.285,11.515,11.16,11.355,3524800.0,,2036530.0,1.47,35767
2010-05-20,10.9075,11.1775,10.5775,10.585,3647600.0,,2036530.0,1.37,35767
2010-05-21,10.2925,11.2025,10.28,11.0875,3469200.0,,2036530.0,1.44,35767
2010-05-24,11.085,11.2475,11.01,11.09,2300800.0,,2036530.0,1.44,35767
2010-05-25,10.76,11.5525,10.72,11.4875,3420400.0,,2036530.0,1.49,35767
2010-05-26,11.575,12.0175,11.4,11.68,4450000.0,,2036530.0,1.51,35767
2010-05-27,11.875,12.2625,11.7825,12.175,3272000.0,,2036530.0,1.58,35767
2010-05-28,12.18,12.18,11.6625,11.675,3305600.0,,2036530.0,1.51,35767
2010-05-31,,,,,,,2036530.0,1.51,35767
2010-06-01,11.7125,11.77,11.505,11.545,2706400.0,,2036530.0,1.49,35767
2010-06-02,11.735,12.4825,11.735,12.4825,3725600.0,,2036530.0,1.62,35767
2010-06-03,12.31,12.675,12.31,12.5725,2482000.0,,2036530.0,1.63,35767
2010-06-04,12.17,12.41,12.0275,12.0625,2151200.0,,2036530.0,1.56,35767
2010-06-07,12.2025,12.2175,11.78,11.7975,1407600.0,,2036530.0,1.53,35767
2010-06-08,11.8825,12.0225,11.5675,11.8875,1396000.0,,2036530.0,1.54,35767
2010-06-09,12.0525,12.2925,11.885,11.9625,1836000.0,,2036530.0,1.55,35767
2010-06-10,12.05,12.2925,11.94,12.2525,2242400.0,,2036530.0,1.59,35767
2010-06-11,12.1225,12.715,11.9525,12.715,4062000.0,,2036530.0,1.65,35767
2010-06-14,12.93,13.15,12.76,12.8175,2737200.0,,2036530.0,1.66,35767
2010-06-15,12.835,13.0575,12.835,12.94,2402800.0,,2036530.0,1.67,35767
2010-06-16,12.875,13.2975,12.615,13.2,3702000.0,,2036530.0,1.71,35767
2010-06-17,13.325,13.455,13.2125,13.325,2630000.0,,2036530.0,1.72,35767
2010-06-18,13.315,13.5325,13.0775,13.1475,2214800.0,,2036530.0,1.7,35767
2010-06-21,13.395,13.425,12.835,12.93,1553200.0,,2036530.0,1.67,35767
2010-06-22,12.9675,13.0225,12.395,12.4075,2050800.0,,2036530.0,1.61,35767
2010-06-23,12.4,12.66,12.155,12.4625,2415200.0,,2036530.0,1.61,35767
2010-06-24,12.3375,12.48,12.0975,12.1175,1735600.0,,2036530.0,1.57,35767
2010-06-25,12.1425,12.24,11.7575,11.875,3320400.0,,2036530.0,1.54,35767
2010-06-28,11.9025,12.3475,11.895,12.0825,1584000.0,,2036530.0,1.56,35767
2010-06-29,11.8325,11.8325,11.255,11.3075,2298800.0,,2036530.0,1.46,35767
2010-06-30,11.365,11.73,11.2275,11.2375,2297600.0,,2036530.0,1.45,35767
2010-07-01,11.3575,11.635,10.8125,11.065,2430400.0,,2036530.0,1.43,35767
2010-07-02,11.165,11.185,10.5,10.81,1719200.0,,2036530.0,1.4,35767
2010-07-05,,,,,,,2036530.0,1.4,35767
2010-07-06,10.885,11.7175,10.885,11.1675,3150000.0,,2036530.0,1.45,35767
2010-07-07,11.2275,11.775,11.04,11.76,2097600.0,,2036530.0,1.52,35767
2010-07-08,11.79,11.9375,11.555,11.8275,1606000.0,,2036530.0,1.53,35767
2010-07-09,11.8275,11.9725,11.7625,11.91,964800.0,,2036530.0,1.54,35767
2010-07-12,11.8375,11.905,11.455,11.725,1304800.0,,2036530.0,1.52,35767
2010-07-13,11.89,12.0,11.805,11.945,2056800.0,,2036530.0,1.55,35767
2010-07-14,11.92,12.3425,11.92,12.2075,1943200.0,,2036530.0,1.58,35767
2010-07-15,12.1625,12.28,11.96,12.125,1924000.0,,2036530.0,1.57,35767
2010-07-16,12.1075,12.1625,11.9525,11.965,2047600.0,,2036530.0,1.55,35767
2010-07-19,12.0225,12.0225,11.45,11.925,1846400.0,,2036530.0,1.54,35767
2010-07-20,11.88,12.2425,11.7675,12.2325,2092000.0,,2036530.0,1.58,35767
2010-07-21,12.265,12.3825,11.925,11.9825,2027600.0,,2036530.0,1.55,35767
2010-07-22,12.2,12.3275,12.02,12.315,2332400.0,,2036530.0,1.59,35767
2010-07-23,12.315,12.53,12.265,12.5,4671200.0,,2036530.0,1.62,35767
2010-07-26,12.595,12.9925,12.56,12.97,2729200.0,,2036530.0,1.68,35767
2010-07-27,13.11,13.2275,12.5,12.74,3223200.0,,2036530.0,1.65,35767
2010-07-28,12.685,13.0425,12.685,12.865,1910400.0,,2036530.0,1.67,35767
2010-07-29,13.0075,13.0875,12.655,12.9375,1407200.0,,2036530.0,1.67,35767
2010-07-30,12.74,13.0025,12.67,12.8975,1517200.0,,2036530.0,1.67,35767
2010-08-02,13.2,13.25,13.02,13.2375,1630000.0,,2036530.0,1.72,35817
2010-08-03,13.115,13.185,12.75,12.835,1120800.0,,2036530.0,1.66,35817
2010-08-04,12.935,12.955,12.6625,12.825,1640800.0,,2036530.0,1.66,35817
2010-08-05,12.75,13.17,12.6975,13.11,2479600.0,,2036530.0,1.7,35817
2010-08-06,12.94,13.2125,12.775,13.175,1761600.0,,2036530.0,1.71,35817
2010-08-09,13.2175,13.665,13.18,13.5225,3949600.0,,2036530.0,1.75,35817
2010-08-10,13.4775,13.4775,13.1275,13.2525,1572800.0,,2036530.0,1.72,35817
2010-08-11,12.8775,13.0625,12.42,12.44,1935600.0,,2036530.0,1.61,35817
2010-08-12,12.17,12.7125,12.0375,12.53,1579200.0,,2036530.0,1.62,35817
2010-08-13,12.4575,12.85,12.3325,12.7775,1547200.0,,2036530.0,1.66,35817
2010-08-16,12.69,13.0925,12.575,13.0175,1416000.0,,2036530.0,1.69,35817
2010-08-17,13.1725,13.47,13.16,13.3025,1756400.0,,2036530.0,1.72,35817
2010-08-18,13.25,13.5475,13.1725,13.5025,3057600.0,,2036530.0,1.75,35817
2010-08-19,13.435,13.5475,12.84,12.86,2227200.0,,2036530.0,1.67,35817
2010-08-20,12.775,12.775,12.2,12.51,3047600.0,,2036530.0,1.62,35817
2010-08-23,12.5675,12.79,12.065,12.0725,1877600.0,,2036530.0,1.56,35817
2010-08-24,11.84,11.9875,11.545,11.78,2091200.0,,2036530.0,1.53,35817
2010-08-25,11.6425,11.6425,11.2525,11.39,4030800.0,,2036530.0,1.48,35817
2010-08-26,11.4425,11.4975,11.1075,11.13,2464800.0,,2036530.0,1.44,35817
2010-08-27,11.2275,11.2775,11.02,11.2,3375600.0,,2036530.0,1.45,35817
2010-08-30,11.1875,11.32,11.09,11.0925,2586400.0,,2036530.0,1.44,35817
2010-08-31,11.0875,11.17,10.9725,11.0575,3633600.0,,2036530.0,1.43,35817
2010-09-01,11.2325,11.3825,10.985,11.3025,3626000.0,,2036530.0,1.46,35817
2010-09-02,11.2725,11.715,11.155,11.615,2334800.0,,2036530.0,1.51,35817
2010-09-03,11.8425,12.05,11.7425,11.83,2102400.0,,2036530.0,1.53,35817
2010-09-06,,,,,,,2036530.0,1.53,35817
2010-09-07,11.7475,11.7475,11.465,11.495,2116400.0,,2036530.0,1.49,35817
2010-09-08,11.505,11.56,11.255,11.33,1636800.0,,2036530.0,1.47,35817
2010-09-09,11.525,11.665,11.3325,11.5825,2425200.0,,2036530.0,1.5,35817
2010-09-10,11.6525,11.7375,11.5575,11.565,1513600.0,,2036530.0,1.5,35817
2010-09-13,11.75,11.9475,11.705,11.8075,1616000.0,,2036530.0,1.53,35817
2010-09-14,11.7525,12.1625,11.675,11.86,1731200.0,,2036530.0,1.54,35817
2010-09-15,11.8425,12.255,11.83,12.105,1988400.0,,2036530.0,1.57,35817
2010-09-16,12.0675,12.0675,11.85,11.985,1180800.0,,2036530.0,1.55,35817
2010-09-17,12.0525,12.11,11.6725,11.74,1693600.0,,2036530.0,1.52,35817
2010-09-20,11.8125,11.9225,11.75,11.86,1424800.0,,2036530.0,1.54,35817
2010-09-21,11.885,12.425,11.875,12.325,2285200.0,,2036530.0,1.6,35817
2010-09-22,12.2475,12.3575,12.065,12.085,1116000.0,,2036530.0,1.57,35817
2010-09-23,12.015,12.1575,11.72,11.775,1524800.0,,2036530.0,1.53,35817
2010-09-24,11.955,12.0825,11.8575,11.965,1134800.0,,2036530.0,1.55,35817
2010-09-27,12.085,12.75,12.0275,12.4925,2228000.0,,2036530.0,1.62,35817
2010-09-28,12.5125,12.58,12.2625,12.41,1256800.0,,2036530.0,1.61,35817
2010-09-29,12.375,12.8225,12.31,12.73,2074400.0,,2036530.0,1.65,35817
2010-09-30,12.805,12.9625,12.7275,12.7575,2580800.0,,2036530.0,1.65,35817
2010-10-01,12.9325,12.9625,12.3675,12.4475,1663600.0,,2036530.0,1.61,35817
2010-10-04,12.43,12.59,11.9975,12.1425,1512400.0,,2036530.0,1.57,35817
2010-10-05,12.26,12.285,11.945,12.215,2567200.0,,2036530.0,1.58,35817
2010-10-06,12.22,12.395,12.0875,12.1875,1043600.0,,2036530.0,1.58,35817
2010-10-07,12.2775,12.345,11.215,11.625,7682400.0,,2036530.0,1.51,35817
2010-10-08,11.655,12.1725,11.6525,12.0475,3212400.0,,2036530.0,1.56,35817
2010-10-11,12.035,12.1075,11.75,11.755,1256800.0,,2036530.0,1.52,35817
2010-10-12,11.6875,11.8825,11.635,11.83,1434000.0,,2036530.0,1.53,35817
2010-10-13,11.9125,11.9375,11.8,11.885,1598400.0,,2036530.0,1.54,35817
2010-10-14,11.8575,11.8975,11.7525,11.845,1549200.0,,2036530.0,1.54,35817
2010-10-15,12.01,12.015,11.69,11.7875,1681200.0,,2036530.0,1.53,35817
2010-10-18,11.7875,11.91,11.7575,11.8975,1102800.0,,2036530.0,1.54,35817
2010-10-19,11.7325,11.89,11.53,11.62,1471600.0,,2036530.0,1.51,35817
2010-10-20,11.7,12.425,11.7,12.3525,2051600.0,,2036530.0,1.6,35817
2010-10-21,12.535,12.6075,12.035,12.3175,2862400.0,,2036530.0,1.6,35817
2010-10-22,12.36,12.6125,12.325,12.585,1654800.0,,2036530.0,1.63,35817
2010-10-25,12.6375,12.845,12.56,12.7075,1340800.0,,2036530.0,1.65,35817
2010-10-26,12.7125,12.98,12.54,12.83,1245600.0,,2036530.0,1.66,35817
2010-10-27,12.7775,13.0975,12.635,13.0675,1369200.0,,2036530.0,1.69,35817
2010-10-28,13.125,13.255,12.92,13.2025,1390400.0,,2036530.0,1.71,35817
2010-10-29,13.1475,13.25,13.0175,13.2,912800.0,,2036530.0,1.71,35817
2010-11-01,13.1975,13.215,13.01,13.11,1336800.0,,2036530.0,1.75,36822
2010-11-02,13.2175,13.345,13.135,13.3125,1144000.0,,2036530.0,1.77,36822
2010-11-03,13.325,13.5675,13.2225,13.51,1069600.0,,2036530.0,1.8,36822
2010-11-04,13.69,13.855,13.5775,13.8125,1852000.0,,2036530.0,1.84,36822
2010-11-05,13.8,14.12,13.8,13.97,1722800.0,,2036530.0,1.86,36822
2010-11-08,13.8825,13.925,13.675,13.775,1248400.0,,2036530.0,1.84,36822
2010-11-09,13.775,13.84,13.34,13.385,1208800.0,,2036530.0,1.78,36822
2010-11-10,13.385,13.5425,13.26,13.52,1199200.0,,2036530.0,1.8,36822
2010-11-11,13.5,13.75,13.3125,13.425,1162400.0,,2036530.0,1.79,36822
2010-11-12,13.32,13.695,13.3175,13.47,1358400.0,,2036530.0,1.79,36822
2010-11-15,13.59,13.62,13.38,13.5125,832400.0,,2036530.0,1.8,36822
2010-11-16,13.4075,13.585,13.32,13.5425,1828000.0,,2036530.0,1.8,36822
2010-11-17,13.5775,13.6675,13.165,13.225,1340800.0,,2036530.0,1.76,36822
2010-11-18,13.2725,13.6275,13.2725,13.535,1512000.0,,2036530.0,1.8,36822
2010-11-19,13.5125,13.8525,13.4475,13.7575,1362800.0,,2036530.0,1.83,36822
2010-11-22,13.7275,13.9,13.6425,13.8625,1116400.0,,2036530.0,1.85,36822
2010-11-23,13.7375,13.775,13.56,13.6575,1037200.0,,2036530.0,1.82,36822
2010-11-24,13.6875,14.0,13.585,14.0,1357600.0,,2036530.0,1.87,36822
2010-11-25,,,,,,,2036530.0,1.87,36822
2010-11-26,13.915,14.0,13.85,13.98,727200.0,,2036530.0,1.86,36822
2010-11-29,13.88,14.04,13.665,13.875,970800.0,,2036530.0,1.85,36822
2010-11-30,13.7175,13.835,13.6375,13.75,998800.0,,2036530.0,1.83,36822
2010-12-01,13.95,14.0,13.755,13.865,1273600.0,,2036530.0,1.85,36822
2010-12-02,13.8325,13.8925,13.675,13.83,823200.0,,2036530.0,1.84,36822
2010-12-03,14.0,14.0,13.8675,13.9725,1138800.0,,2036530.0,1.86,36822
2010-12-06,13.9625,14.0875,13.8825,14.01,986000.0,,2036530.0,1.87,36822
2010-12-07,14.165,14.23,13.9225,14.05,1087600.0,,2036530.0,1.87,36822
2010-12-08,14.07,14.07,13.8125,14.0075,800800.0,,2036530.0,1.87,36822
2010-12-09,14.105,14.1575,13.975,14.0925,1170000.0,,2036530.0,1.88,36822
2010-12-10,14.1375,14.25,13.97,14.2375,1433200.0,,2036530.0,1.9,36822
2010-12-13,14.2775,14.3575,14.0575,14.1225,1080400.0,,2036530.0,1.88,36822
2010-12-14,14.1225,14.295,14.0375,14.085,1175600.0,,2036530.0,1.88,36822
2010-12-15,14.115,14.2575,14.0,14.1475,1798400.0,,2036530.0,1.89,36822
2010-12-16,14.1475,14.2,13.9675,14.13,1432800.0,,2036530.0,1.88,36822
2010-12-17,14.1225,14.415,14.01,14.3725,3106400.0,,2036530.0,1.92,36822
2010-12-20,14.3725,14.4725,14.2525,14.4175,1622400.0,,2036530.0,1.92,36822
2010-12-21,14.475,14.7925,14.4125,14.765,1184400.0,,2036530.0,1.97,36822
2010-12-22,14.825,14.8975,14.525,14.575,899600.0,,2036530.0,1.94,36822
2010-12-23,14.5775,14.65,14.325,14.35,569200.0,,2036530.0,1.91,36822
2010-12-24,,,,,,,2036530.0,1.91,36822
2010-12-27,14.295,14.3275,13.9325,14.1375,920000.0,,2036530.0,1.88,36822
2010-12-28,14.175,14.3,14.0875,14.26,857600.0,,2036530.0,1.9,36822
2010-12-29,14.31,14.5925,14.2175,14.3575,1160400.0,,2036530.0,1.91,36822
2010-12-30,14.3475,14.465,14.3425,14.3725,638800.0,,2036530.0,1.92,36822
2010-12-31,14.37,14.475,14.1725,14.1725,751200.0,,2036530.0,1.89,36822
2011-01-03,14.375,14.565,14.335,14.47,924000.0,,2663801.0,1.82,36822
2011-01-04,14.5775,14.5925,14.1325,14.3525,941200.0,,2663801.0,1.8,36822
2011-01-05,14.29,14.9625,14.28,14.7775,2032000.0,,2663801.0,1.86,36822
2011-01-06,14.8225,14.94,14.69,14.925,1522400.0,,2663801.0,1.87,36822
2011-01-07,15.0,15.7775,14.945,15.68,2897600.0,,2663801.0,1.97,36822
2011-01-10,15.6725,15.9075,15.505,15.7375,2208800.0,,2663801.0,1.98,36822
2011-01-11,15.775,15.7875,15.37,15.5525,1101200.0,,2663801.0,1.95,36822
2011-01-12,15.6625,15.84,15.63,15.7775,1136800.0,,2663801.0,1.98,36822
2011-01-13,15.78,15.9975,15.7125,15.92,769600.0,,2663801.0,2.0,36822
2011-01-14,15.835,16.085,15.7375,16.025,852000.0,,2663801.0,2.01,36822
2011-01-17,,,,,,,2663801.0,2.01,36822
2011-01-18,15.9875,16.0,15.56,15.7425,1431600.0,,2663801.0,1.98,36822
2011-01-19,15.87,16.06,15.63,15.67,1392800.0,,2663801.0,1.97,36822
2011-01-20,15.6375,15.73,15.135,15.3125,1963600.0,,2663801.0,1.92,36822
2011-01-21,15.36,15.425,14.94,14.9775,2075600.0,,2663801.0,1.88,36822
2011-01-24,14.97,15.29,14.875,15.19,2092800.0,,2663801.0,1.91,36822
2011-01-25,15.3725,15.5825,14.755,15.2825,2937200.0,,2663801.0,1.92,36822
2011-01-26,15.315,15.35,14.8875,15.265,2970000.0,,2663801.0,1.92,36822
2011-01-27,15.15,15.7875,15.15,15.71,1765600.0,,2663801.0,1.97,36822
2011-01-28,15.675,15.69,14.8675,14.93,1784400.0,,2663801.0,1.87,36822
2011-01-31,14.9525,15.1775,14.8025,14.81,1425600.0,,2663801.0,1.81,35832
2011-02-01,14.965,15.635,14.965,15.5625,2141200.0,,2663801.0,1.9,35832
2011-02-02,15.385,15.4225,14.9725,15.0,2047600.0,,2663801.0,1.83,35832
2011-02-03,15.08,15.1575,14.7775,14.9125,2355600.0,,2663801.0,1.82,35832
2011-02-04,14.9125,15.49,14.9125,15.3525,2311600.0,,2663801.0,1.88,35832
2011-02-07,15.4125,15.67,15.2975,15.325,990000.0,,2663801.0,1.87,35832
2011-02-08,15.28,15.6525,15.28,15.485,983200.0,,2663801.0,1.89,35832
2011-02-09,15.285,15.6025,15.265,15.5925,1206800.0,,2663801.0,1.9,35832
2011-02-10,15.4925,15.74,15.45,15.62,1436800.0,,2663801.0,1.91,35832
2011-02-11,15.5025,16.09,15.42,15.975,1412400.0,,2663801.0,1.95,35832
2011-02-14,15.935,16.2,15.8025,16.1275,1502800.0,,2663801.0,1.97,35832
2011-02-15,16.01,16.12,16.0,16.12,1150400.0,,2663801.0,1.97,35832
2011-02-16,16.17,16.25,15.965,16.085,996000.0,,2663801.0,1.97,35832
2011-02-17,16.05,16.2425,16.05,16.1825,635200.0,,2663801.0,1.98,35832
2011-02-18,16.2275,16.245,15.9825,16.0075,1239200.0,,2663801.0,1.96,35832
2011-02-21,,,,,,,2663801.0,1.96,35832
2011-02-22,15.6875,15.6875,14.875,15.0,3133200.0,,2663801.0,1.83,35832
2011-02-23,15.005,15.0075,14.2075,14.3325,3493200.0,,2663801.0,1.75,35832
2011-02-24,14.37,14.6525,14.07,14.54,2801600.0,,2663801.0,1.78,35832
2011-02-25,14.605,14.8125,14.5025,14.805,1234800.0,,2663801.0,1.81,35832
2011-02-28,14.985,15.0425,14.6325,14.8625,1880800.0,,2663801.0,1.82,35832
2011-03-01,14.8875,14.9025,14.0675,14.2325,2018800.0,,2663801.0,1.74,35832
2011-03-02,14.2475,14.44,14.0375,14.1325,1754800.0,,2663801.0,1.73,35832
2011-03-03,14.3375,14.8,14.3025,14.7,2019200.0,,2663801.0,1.8,35832
2011-03-04,14.76,14.76,14.44,14.635,1126000.0,,2663801.0,1.79,35832
2011-03-07,14.5225,14.74,14.1875,14.43,1559600.0,,2663801.0,1.76,35832
2011-03-08,14.47,15.29,14.425,15.18,2190800.0,,2663801.0,1.85,35832
2011-03-09,15.1925,15.1925,14.905,15.035,1436800.0,,2663801.0,1.84,35832
2011-03-10,14.92,15.2375,14.6475,15.0875,2065600.0,,2663801.0,1.84,35832
2011-03-11,14.6575,15.385,14.6575,15.175,1666000.0,,2663801.0,1.85,35832
2011-03-14,14.99,15.1225,14.735,14.94,1122000.0,,2663801.0,1.83,35832
2011-03-15,14.39,14.915,14.3575,14.775,1367200.0,,2663801.0,1.81,35832
2011-03-16,14.645,14.97,14.455,14.535,2018000.0,,2663801.0,1.78,35832
2011-03-17,14.8,14.8575,14.3325,14.3475,1323600.0,,2663801.0,1.75,35832
2011-03-18,14.5525,15.2225,14.5425,15.0075,2250800.0,,2663801.0,1.84,36031
2011-03-21,15.1,15.4025,14.9875,15.305,1210800.0,,2663801.0,1.88,36031
2011-03-22,15.3425,15.4525,14.9725,15.02,1185600.0,,2663801.0,1.85,36031
2011-03-23,14.9675,15.275,14.7825,15.175,865200.0,,2663801.0,1.86,36031
2011-03-24,15.2375,15.3025,15.0725,15.215,744000.0,,2663801.0,1.87,36031
2011-03-25,15.3075,15.665,15.195,15.4125,956800.0,,2663801.0,1.89,36031
2011-03-28,15.485,15.5425,15.38,15.42,1053600.0,,2663801.0,1.89,36031
2011-03-29,15.425,15.72,15.39,15.69,1131600.0,,2663801.0,1.93,36031
2011-03-30,15.72,15.995,15.71,15.9125,621200.0,,2663801.0,1.95,36031
2011-03-31,15.945,16.0,15.775,15.855,1012400.0,,2663801.0,1.95,36031
2011-04-01,15.995,16.0225,15.625,15.6775,1212800.0,,2663801.0,1.93,36031
2011-04-04,15.6775,15.7475,15.5,15.635,951600.0,,2663801.0,1.92,36031
2011-04-05,15.65,15.8125,15.555,15.6525,797600.0,,2663801.0,1.92,36031
2011-04-06,15.8,15.885,15.4875,15.8175,894000.0,,2663801.0,1.94,36031
2011-04-07,15.8725,15.9125,15.57,15.7325,798800.0,,2663801.0,1.93,36031
2011-04-08,15.7825,15.795,14.9975,15.03,1710800.0,,2663801.0,1.85,36031
2011-04-11,15.05,15.1575,14.88,15.0025,1636000.0,,2663801.0,1.84,36031
2011-04-12,14.9425,15.8075,14.9425,15.61,2989200.0,,2663801.0,1.92,36031
2011-04-13,15.6825,15.6825,15.0825,15.205,1377600.0,,2663801.0,1.87,36031
2011-04-14,14.9925,15.175,14.95,15.0675,1302400.0,,2663801.0,1.85,36031
2011-04-15,15.0225,15.1875,14.905,15.1025,872000.0,,2663801.0,1.86,36031
2011-04-18,15.095,15.185,14.75,15.0875,1324400.0,,2663801.0,1.85,36031
2011-04-19,15.16,15.2225,14.9325,15.04,1069600.0,,2663801.0,1.85,36031
2011-04-20,15.245,15.38,15.105,15.21,890400.0,,2663801.0,1.87,36031
2011-04-21,15.45,15.45,14.86,15.145,745600.0,,2663801.0,1.86,36031
2011-04-22,,,,,,,2663801.0,1.86,36031
2011-04-25,15.1125,15.36,14.95,15.2375,981600.0,,2663801.0,1.87,36031
2011-04-26,15.25,15.645,15.1525,15.5825,1924000.0,,2663801.0,1.91,36031
2011-04-27,15.62,16.1375,15.565,16.1125,1655200.0,,2663801.0,1.98,36031
2011-04-28,16.0825,16.17,15.8475,16.1125,1235600.0,,2663801.0,1.98,36031
2011-04-29,16.17,16.5225,15.9475,16.4675,1680000.0,,2663801.0,2.02,36031
2011-05-02,16.6325,16.68,16.26,16.3525,884000.0,,2663801.0,2.0,35828
2011-05-03,16.37,16.635,16.18,16.5925,1635600.0,,2663801.0,2.03,35828
2011-05-04,16.6175,16.895,16.3625,16.56,1285200.0,,2663801.0,2.02,35828
2011-05-05,16.5,17.2475,16.475,17.025,1554800.0,,2663801.0,2.08,35828
2011-05-06,17.22,17.3325,16.975,17.1325,1709200.0,,2663801.0,2.09,35828
2011-05-09,17.085,17.25,16.875,17.075,1008000.0,,2663801.0,2.09,35828
2011-05-10,17.19,17.415,17.1125,17.2225,1539600.0,,2663801.0,2.1,35828
2011-05-11,17.2075,17.4325,17.0325,17.3275,1119200.0,,2663801.0,2.12,35828
2011-05-12,17.29,17.5175,17.1075,17.4425,1364000.0,,2663801.0,2.13,35828
2011-05-13,17.3975,17.5,17.155,17.27,958800.0,,2663801.0,2.11,35828
2011-05-16,17.2125,17.37,17.04,17.0725,1473600.0,,2663801.0,2.09,35828
2011-05-17,16.955,17.2375,16.93,17.11,904400.0,,2663801.0,2.09,35828
2011-05-18,17.115,17.2175,16.84,17.145,797200.0,,2663801.0,2.09,35828
2011-05-19,17.2675,17.5,17.1025,17.44,748400.0,,2663801.0,2.13,35828
2011-05-20,17.375,17.5,17.195,17.3975,914400.0,,2663801.0,2.13,35828
2011-05-23,17.2075,17.325,16.9825,17.025,1442400.0,,2663801.0,2.08,35828
2011-05-24,17.1225,17.165,16.8425,17.0175,1390800.0,,2663801.0,2.08,35828
2011-05-25,16.96,17.1575,16.7075,16.875,1060400.0,,2663801.0,2.06,35828
2011-05-26,16.805,16.9075,16.6725,16.8275,764800.0,,2663801.0,2.06,35828
2011-05-27,16.92,17.0075,16.73,16.8575,662400.0,,2663801.0,2.06,35828
2011-05-30,,,,,,,2663801.0,2.06,35828
2011-05-31,17.0425,17.09,16.795,16.885,1428000.0,,2663801.0,2.06,35828
2011-06-01,16.84,16.98,16.305,16.38,1511200.0,,2663801.0,2.0,35828
2011-06-02,16.4425,16.5425,16.305,16.42,781200.0,,2663801.0,2.01,35828
2011-06-03,16.15,16.4125,15.935,15.9875,1520000.0,,2663801.0,1.95,35828
2011-06-06,15.9375,15.9875,15.6825,15.79,1238400.0,,2663801.0,1.93,35828
2011-06-07,15.87,16.14,15.67,15.9275,1560800.0,,2663801.0,1.95,35828
2011-06-08,15.82,15.9975,15.5125,15.575,1250800.0,,2663801.0,1.9,35828
2011-06-09,15.575,15.6075,15.3725,15.41,818800.0,,2663801.0,1.88,35828
2011-06-10,15.405,15.575,15.3275,15.3875,1184800.0,,2663801.0,1.88,35828
2011-06-13,15.4875,15.9,15.43,15.65,968400.0,,2663801.0,1.91,35828
